Steam ID,Avg Assists,Avg Kills,Avg Deaths,Last Hits,Denies,Games Dire,Games Radiant,Total Games,GPM,XPM,Hero Damage,Hero Healing,Level,Wins,Losses,Gold Spent,Tower Damage,KAL,KDA,Winrate
86751819,8.5703125,7.1953125,3.744791667,243.7578125,11.92447917,191,193,384,524.3854167,531.7916667,16162.32454,949.3562005,19.36979167,188,196,16624.57784,3921.163588,5.1777433,4.210013908,0.489583333
113070925,8.705729167,5.096354167,4.575520833,174.9817708,8.578125,196,188,384,411.3671875,413.7890625,9534.854545,407.2181818,16.53385417,184,200,14454.54545,1550.072727,3.563375022,3.016505407,0.479166667
113825167,9.895013123,7.24671916,2.947506562,245.4173228,13.22047244,165,216,381,523.175853,516.4724409,15340.08671,186.4566474,19.52230971,200,181,17517.61561,3817.728324,6.741875731,5.815672306,0.524934383
91019997,11.31578947,3.389473684,5.176315789,58.51315789,2.805263158,204,176,380,302.5526316,321.2552632,7814.699248,820.6315789,13.80263158,217,163,9081.466165,343.8571429,3.27644831,2.840874428,0.571052632
102024536,9.62005277,4.034300792,4.820580475,136.5567282,9.91292876,188,191,379,395.7361478,422.2770449,9980.09854,853.7919708,16.67810026,171,208,12678.13869,1182.474453,3.63659402,2.832512315,0.451187335
136575603,10.35356201,6.477572559,4.353562005,200.1978892,8.873350923,188,191,379,489.2453826,510.5197889,16403.84533,387.3066667,18.9525066,187,192,15711.98667,2229.189333,4.542537966,3.866060606,0.493403694
93736444,8.14021164,5.41005291,4.285714286,149.6428571,8.833333333,224,154,378,429.021164,430.2248677,10287.9,1183.4,15.88359788,196,182,11176.5,1263.2,3.838934221,3.161728395,0.518518519
51541746,9.835543767,6.050397878,4.074270557,155.4058355,10.16976127,180,197,377,408.4588859,443.9787798,9391.611111,357.2777778,17.39787798,182,195,12845,1056.361111,4.359980014,3.899088542,0.482758621
201741490,13.27851459,2.445623342,6.660477454,47.69761273,1.854111406,178,199,377,279.265252,325.6153846,7555.679045,1610.034483,15.55437666,203,174,9214.018568,369.5331565,2.815227855,2.360812425,0.538461539
139822354,9.250666667,6.997333333,4.904,250.056,17.11466667,190,185,375,524.4933333,545.256,18906.27901,144.7154696,20.03466667,198,177,17864.40608,1955.709945,3.835101384,3.313213703,0.528
91931211,9.697860963,3.489304813,3.521390374,123.5614973,4.435828877,161,213,374,354.9919786,388.9705882,NULL,NULL,15.28609626,199,175,NULL,NULL,4.57935103,3.744874715,0.532085562
110752309,8.587131367,6.72922252,4.482573727,160.1957105,8.203753351,186,187,373,423.4772118,470.6702413,9610.736111,436.9305556,17.53887399,163,210,12990.41667,1020.208333,3.8990739,3.416866029,0.436997319
231622898,11.51344086,5.663978495,5.529569892,159.0430108,10.4327957,178,194,372,445.9865591,465.327957,15840.6477,1052.439024,18.23924731,188,184,13808.67209,2239.696477,3.541966469,3.106465727,0.505376344
156662698,12.08894879,4.070080863,4.15902965,141.1698113,6.002695418,176,195,371,378.0808625,424.2156334,12187.68785,770.441989,17.88140162,190,181,12983.67403,887.2790055,4.52151206,3.885288399,0.51212938
113874152,11.65405405,4.402702703,5.745945946,163.7513514,7.02972973,200,170,370,418.1162162,457.0432432,11838.37548,1128.701149,17.83783784,192,178,13644.27203,1129.360153,3.641266833,2.794449671,0.518918919
103729052,12.31436314,3.978319783,5.512195122,61.9701897,2.070460705,209,160,369,308.6476965,357.9837398,8778.128931,752.8459119,15.63414634,188,181,9305.235849,418.9339623,3.380610191,2.955752212,0.509485095
151550803,11.35772358,3.379403794,4.945799458,61.45799458,4.837398374,184,185,369,284.4769648,322.5772358,8535.289308,748.7169811,14.87804878,179,190,9524.308176,580.3710692,3.350534551,2.979726027,0.485094851
92367063,11.71544715,3.617886179,5.636856369,169.6395664,4.845528455,157,212,369,404.9376694,467.9620596,13779.80822,603.5342466,19.38753388,207,162,13630.05479,1308.320548,3.180466793,2.720192308,0.56097561
111030315,13.49728261,3.309782609,7.127717391,47.65217391,1.994565217,171,197,368,287.7554348,338.2255435,9206.413043,1269.122283,15.88043478,190,178,9129.86413,454.5217391,2.780783168,2.357987038,0.516304348
132739889,9.866847826,7.489130435,3.864130435,308.2038043,11.93478261,188,180,368,587.763587,591.2146739,20773.90137,317.1123288,21.5298913,211,157,20607.36986,4584.863014,5.164907971,4.491561181,0.573369565
89742217,10.3423913,3.494565217,5.608695652,81.13043478,3.945652174,205,163,368,304.2663043,344.7527174,8252.387097,487.7096774,14.60054348,161,207,12117.41935,1007.645161,2.65099134,2.467054264,0.4375
105045291,13.50815217,3.144021739,5.95923913,44.57608696,2.758152174,185,183,368,285.2744565,335.7092391,8945.942935,548.1331522,15.88586957,199,169,8991.970109,214.9375,3.165099009,2.794345645,0.54076087
130027499,12.2568306,3.696721311,5.68852459,101.8743169,4.953551913,185,181,366,358.4180328,384.8579235,10910.11677,1228.98503,16.03278689,168,198,10649.1018,647.4011976,3.104303593,2.80451489,0.459016393
97975407,12.06557377,2.956284153,6.259562842,114.0491803,5.743169399,200,166,366,351.9262295,396.7814208,10020.08197,562.3579235,17.04918033,185,181,11044.72678,686.7622951,2.820102115,2.399825404,0.505464481
5571849,9.769863014,4.328767123,5.389041096,65.29315068,1.726027397,193,172,365,302.3260274,329.8794521,6599.994012,708.3053892,14.18082192,182,183,9158.922156,229.8143713,2.723569405,2.616166751,0.498630137
124566285,9.208791209,4.035714286,4.898351648,123.8763736,5.53021978,194,170,364,372.521978,390.2912088,8469.740113,409.3615819,15.15384615,139,225,11886.38418,734.9039548,3.061699236,2.703869882,0.381868132
86919603,9.884297521,2.96969697,5.05785124,58.39944904,2.380165289,184,179,363,279.9614325,305.8347107,6100.515385,653.7076923,14.0523416,185,178,8656.769231,251.5307692,2.934759624,2.541394336,0.509641873
119939006,9.966850829,6.723756906,4.395027624,226.0497238,9.392265193,179,183,362,523.179558,533.8839779,17643.5655,350.8498403,19.36740331,188,174,17657.95527,2224.741214,4.551589187,3.797611565,0.519337017
109758944,8.508333333,7.066666667,3.775,239.15,16.71388889,203,157,360,539.5583333,522.8805556,13375.58545,160.4945455,18.26388889,191,169,17910.56364,2792.869091,4.658085317,4.125827815,0.530555556
186939694,12.71388889,3.808333333,6.502777778,68.73888889,2.905555556,197,163,360,318.6361111,357.9722222,10003.5014,942.8571429,16.40555556,172,188,9968.151261,473.3809524,2.609749433,2.540794532,0.477777778
176996872,12.03064067,3.328690808,6.008356546,46.96935933,2.73816156,187,172,359,284.5041783,327.2256267,8177.150568,1475.275568,15.01671309,171,188,8381.051136,293.6136364,2.796530319,2.556328234,0.47632312
98609497,9.766197183,4.878873239,5.853521127,129.1408451,4.630985915,161,194,355,392.3323944,422.6676056,9909.248804,679.7320574,16.4056338,182,173,10890.35885,723.8947368,2.902711845,2.501924928,0.512676056
98134803,8.107344633,5.86440678,3.776836158,171.8446328,16.26553672,209,145,354,453.2231638,479.1751412,8663,259.5,17.33333333,183,171,13897,795.9,4.163411079,3.699326851,0.516949153
90892194,12.8079096,4.257062147,5.593220339,103.8502825,4.81920904,170,184,354,355.3728814,384.9548023,12812.73359,1621.521236,16.73446328,187,167,11676.83398,1395.602317,3.631275336,3.051010101,0.528248588
139031324,12.35897436,5.58974359,4.911680912,150.6666667,6.105413105,188,163,351,429.2849003,448.3589744,15414.39053,601.5384615,18.33333333,177,174,13142.75148,1850.526627,4.107508825,3.654292343,0.504273504
177085220,9.277936963,7.756446991,4.35243553,282.1432665,12.03724928,185,164,349,591.8853868,592.017192,20550.32092,179.0315186,20.95988539,195,154,20094.36963,3078.670487,4.64199527,3.913759052,0.558739255
240727522,14.21776504,3.541547278,5.223495702,51.85386819,1.613180516,155,194,349,300.252149,343.4813754,9145.950437,1084.655977,15.69054441,190,159,8896.239067,569.2040816,4.14258252,3.399890291,0.544412607
89326318,8.152298851,3.468390805,3.721264368,143.3477011,5.721264368,161,187,348,394.6034483,422.0574713,NULL,NULL,15.62643678,176,172,NULL,NULL,3.436538932,3.122779923,0.505747126
89001276,9.65129683,6.700288184,5.172910663,193.184438,11.01440922,176,171,347,452.8357349,492.6340058,15329.17742,374.8790323,18.65706052,152,195,14820.28226,1640.040323,3.841451587,3.161002786,0.438040346
93473848,10.85260116,4.887283237,5.106936416,137.8410405,8.841040462,172,174,346,401.1358382,435.6242775,12237.15018,894.7948718,17.25433526,183,163,12353.00366,2065.117216,3.967620065,3.082059989,0.528901734
136444495,13.96820809,4.300578035,6.942196532,78.1300578,3.335260116,187,159,346,342.8439306,378.2745665,13320.7619,488.4434524,16.83236994,163,183,10216.75595,651.1041667,2.807533981,2.631557036,0.471098266
155332459,13.30144928,3.913043478,5.028985507,59.04637681,4.501449275,195,150,345,319.8753623,370.057971,9885.362319,456.5391304,16.14782609,186,159,10525.7971,438.1449275,3.794536345,3.423054755,0.539130435
32936165,9.865497076,4.713450292,5.637426901,138.5847953,5.195906433,169,173,342,389.0672515,414.251462,10650.50826,428.8719008,16.06140351,174,168,13642.5,1290.731405,3.082239674,2.586099585,0.50877193
85417034,11.16959064,3.894736842,4.494152047,104.2923977,4.140350877,164,178,342,346.0380117,384.6081871,8687.369458,820.0788177,16.31871345,214,128,10147.24138,794.5320197,3.88770875,3.351984385,0.625730994
119809622,11.61470588,3.529411765,5.561764706,57.02647059,2.908823529,158,182,340,294.9058824,308.2088235,6426.368421,1124.852632,13.79117647,187,153,9199.684211,323.9210526,3.251274793,2.722897938,0.55
93289364,12.16814159,4.401179941,4.607669617,127.0471976,5.085545723,170,169,339,377.8820059,415.8761062,12495.94203,939.6811594,17.31563422,168,171,11613.17029,665.5507246,4.430590034,3.59603073,0.495575221
194027237,10.40652819,6.359050445,5.195845697,182.7329377,9.130563798,188,149,337,485.5905045,498.3382789,14989.6254,422.2952381,18.46290801,140,197,14623.74603,1999.165079,3.690279281,3.226727584,0.415430267
342340720,12.52522255,4.982195846,4.566765579,143.0207715,7.786350148,165,172,337,406.0029674,444.1364985,14348.12913,1277.24024,18.48071217,172,165,12775.18018,1377.027027,4.399112666,3.83365822,0.510385757
118207269,9.946587537,5.338278932,5.329376855,128.5459941,5.050445104,178,159,337,413.3353116,440.7537092,12318.40653,572.6231454,16.61424332,167,170,11765.08902,979.2136499,3.172743371,2.868040089,0.495548961
95825708,7.356083086,6.783382789,4.617210682,237.0860534,12.84569733,184,153,337,556.9376855,549.3531157,14392.55689,206.9011976,19.07121662,179,158,18003.3982,3344.41018,3.94442721,3.062339332,0.53115727
91971075,9.089820359,6.293413174,4.293413174,196.4011976,13.38622754,161,173,334,474.1287425,483.9281437,13289.39459,258.9027027,17.68862275,156,178,14411.27027,1779.448649,3.984640621,3.582984658,0.467065868
123444610,11.30538922,2.667664671,5.796407186,47.18562874,3.077844311,171,163,334,280.9161677,290.4730539,6011.145833,1351.96875,13.41916168,171,163,7863.072917,347.3958333,3.090759192,2.410640496,0.511976048
107149125,14.25903614,3.225903614,7.057228916,55.78012048,2.213855422,197,135,332,300.1807229,337.5421687,9401.929664,962.2079511,15.68072289,174,158,9437.431193,472.7033639,2.606323994,2.47759283,0.524096386
29110522,9.53313253,6.861445783,3.665662651,216.9307229,12.68373494,153,179,332,497.6536145,511.7259036,15258.94194,197.1677419,18.65963855,178,154,16146.58065,2078.264516,5.235359629,4.472473295,0.536144578
91981924,10.34638554,4.370481928,5.325301205,107.3313253,5.448795181,165,167,332,342.1054217,380.0361446,5751.625,960.0340909,15.77409639,159,173,8786.079545,364.1590909,3.186380249,2.763574661,0.478915663
27738470,8.637462236,5.145015106,4.607250755,181.5377644,8.558912387,161,170,331,442.4531722,471.6374622,12033.24528,73.41509434,17.44108761,166,165,15167.73585,1752.716981,3.586928427,2.99147541,0.501510574
204640412,10.61702128,7.899696049,4.848024316,241.1094225,14.49544073,160,169,329,533.2978723,535.4133739,21640.74164,152.993921,20.43465046,162,167,17824.16413,2756.331307,4.185737435,3.819435737,0.492401216
134683396,10.18292683,6.771341463,4.551829268,205.0945122,11.42682927,196,132,328,500.3109756,499.4603659,15360.39564,319.3395639,18.71646341,145,183,16204.81308,2527.529595,4.494690104,3.724715338,0.442073171
36864918,8.585365854,4.161585366,4.881097561,110.5853659,5.027439024,166,162,328,329.7256098,352.6432927,5505.265957,619.6595745,15.38719512,144,184,8715.265957,291.5,2.882111808,2.611492817,0.43902439
109778511,9.764525994,5.321100917,4.516819572,112.0611621,5.896024465,155,172,327,382.3883792,440.5810398,NULL,NULL,16.42201835,199,128,NULL,NULL,3.848479922,3.339878131,0.608562691
114787051,10.58103976,6.415902141,5.01529052,197.7461774,11.71865443,168,159,327,487.0948012,522.6544343,19221.68308,407.9169231,19.40366972,173,154,14819.89231,2118.147692,4.150479429,3.38902439,0.529051988
211884113,11.51226994,5.257668712,5.585889571,161.3282209,6.067484663,190,136,326,415.7852761,475.095092,15011.31288,571.2638037,19.25153374,171,155,14914.69325,974.5398773,3.547827198,3.002196595,0.524539877
194624542,11.03076923,4.572307692,4.710769231,137.7753846,6.990769231,183,142,325,406.8830769,443.5476923,11938.54799,523.2910217,17.18769231,161,164,11835.83591,1298.625387,3.826561567,3.312214239,0.495384615
102119379,9.712962963,3.574074074,4.632716049,96.02777778,7.450617284,162,162,324,348.7191358,362.1049383,8304.134483,799.2724138,14.40123457,184,140,9901.551724,552.4724138,3.56234681,2.868087941,0.567901235
37658157,9.117283951,1.796296296,6.354938272,46.08024691,1.712962963,164,160,324,254.5185185,264.1419753,5181.263158,1299.213816,13.76851852,158,166,7782.746711,306.5394737,1.992193973,1.717338514,0.487654321
104109762,10.08978328,3.891640867,4.801857585,101.2693498,2.547987616,151,172,323,363.1857585,381.1114551,6281.166667,450.2666667,15.00928793,196,127,12249.16667,856.8,3.316578442,2.91166989,0.606811146
91364275,7.674922601,7.60371517,4.145510836,249.8018576,15.49535604,184,139,323,559.4396285,559.6965944,15497.10855,370.0953947,19.57275542,164,159,18664.96711,2789.970395,4.468727824,3.685586258,0.507739938
11865327,9.01863354,7.602484472,4.214285714,285.3012422,17.45031056,167,155,322,556.4751553,574.4347826,21129.05901,229.5559006,20.63043478,158,164,19423.78882,2702.28882,4.579909949,3.943994105,0.49068323
114619230,9.489096573,7.146417445,3.838006231,288.5794393,11.3271028,166,155,321,536.0373832,555.4984424,21026.6489,354.9529781,21.0529595,159,162,18412.77429,3764.128527,5.297444516,4.334415584,0.495327103
127077041,13.65732087,2.978193146,6.320872274,67.95327103,3.330218069,140,181,321,306.9439252,375.623053,9495.350649,867.5909091,17.28660436,175,146,10053.10065,326.4935065,2.985638818,2.631838344,0.54517134
237238721,9.831775701,7.323987539,4.666666667,239.6261682,13.35825545,158,163,321,525.8068536,542.6604361,19163.69782,187.7507788,19.68847352,155,166,16625.2648,3086.498442,4.082547532,3.67623498,0.482866044
65623472,6.849529781,5.144200627,4.05015674,179.8495298,10.07836991,181,138,319,443.5736677,458.2664577,8966.5,0,16.46708464,126,193,20158.75,3542,3.611354589,2.96130031,0.394984326
139174891,9.777429467,7.360501567,4.614420063,255.0783699,17.10971787,157,162,319,561.7554859,576.9905956,20604.07843,429.2156863,20.30721003,163,156,18599.9183,3115.660131,4.340733152,3.713994565,0.510971787
81481903,11.10031348,3.445141066,4.31661442,104.1661442,6.670846395,136,183,319,344.2978056,382.7398119,8734.394619,1569.681614,15.84639498,168,151,10157.35426,835.6098655,4.188528147,3.369644154,0.526645768
87442297,10.16666667,3.893081761,4.226415094,72.72012579,2.962264151,151,167,318,290.9371069,313.2641509,10333.25773,2100.546392,14.68867925,143,175,9763.762887,566.8969072,3.988072035,3.326636905,0.449685535
101525357,11.31230284,4.971608833,4.615141956,170.3438486,7.807570978,162,155,317,445.6435331,461.9242902,12196.69935,437.2352941,17.65930599,188,129,13399.70588,1119.584967,4.254504153,3.52836637,0.593059937
142974425,14.21202532,4.509493671,6.091772152,86.41455696,3.490506329,158,158,316,338.5126582,400.5221519,12756.24601,589.2460064,17.36708861,156,160,10850.28754,415.8019169,3.352580416,3.073246753,0.493670886
86768178,8.701587302,6.542857143,4.961904762,188.5428571,10.72698413,160,155,315,464.2,496.9174603,10883.24254,187.261194,17.40952381,171,144,15283.86194,1116.675373,3.477200599,3.072296865,0.542857143
109883841,9.856687898,5.178343949,4.372611465,149.522293,8.789808917,147,167,314,407.4745223,437.633758,8682.647887,431.6619718,16.98726115,154,160,12922.46479,1085.788732,3.817587844,3.438455936,0.49044586
91918857,7.952229299,6.369426752,5.856687898,157.9140127,10.22611465,179,135,314,419.1751592,472.6019108,9858.5,3,17.35987261,131,183,4990,0,2.667066506,2.445350734,0.417197452
98131940,11.50955414,4.076433121,5.378980892,86.08598726,3.808917197,162,152,314,329.7038217,368.5318471,8692.98,799.995,15.41719745,162,152,9990.6,483.55,3.466857445,2.897572528,0.515923567
32995405,9.352564103,5.435897436,4.75,177.5096154,13.20512821,155,157,312,430.9455128,474.474359,13696.6055,493.146789,17.55769231,140,172,14549.58716,2325.853211,3.879189867,3.113360324,0.448717949
163587550,12.99356913,3.713826367,5.067524116,71.2926045,2.729903537,169,142,311,308.5434084,353.0482315,9700.70684,755.1856678,15.8392283,153,158,9742.915309,744.52443,3.796366785,3.296954315,0.491961415
90199779,9.025723473,4.832797428,4.758842444,136.6109325,5.823151125,145,166,311,401.5498392,439.9742765,9988.094595,485.472973,16.53697749,142,169,11576.14865,794.972973,3.327622708,2.912162162,0.45659164
103755869,10.86644951,2.413680782,4.680781759,45.31921824,1.693811075,138,169,307,262.9869707,286.6254072,6276.835821,1391.024876,13.4267101,155,152,8446.492537,305.7960199,3.31629412,2.837160752,0.504885994
34547465,11.9379085,4.787581699,4.401960784,131.5718954,7.931372549,172,134,306,381.1339869,417.7875817,10920.9,1053.42,16.89869281,188,118,11411.25,820.59,4.728886283,3.799554566,0.614379085
89399750,10.28104575,3.166666667,5.248366013,68.26797386,1.895424837,151,155,306,270.620915,289.1699346,10246.23958,1116.635417,13.86601307,156,150,8745.625,466.0416667,3.102229244,2.562266501,0.509803922
83867257,9.04248366,6.14379085,4.5,220.3431373,8.192810458,156,150,306,519.2712418,502.4509804,14706.35117,198.3779264,18.23202614,151,155,16269.64883,2218.441472,4.290464614,3.374727669,0.493464052
157989498,12.7147541,3.793442623,6.239344262,82.81639344,5.206557377,174,131,305,333.9377049,385.5180328,10569.27667,579.7833333,16.3442623,161,144,10296.2,586.9666667,3.254057258,2.645822386,0.527868853
130921377,8.97704918,7.049180328,4.278688525,216.0721311,13.49508197,140,165,305,491.8852459,502.3377049,16418.01767,260.4840989,19.18032787,130,175,16767.22615,2454.056537,4.451925652,3.74559387,0.426229508
92477990,9.921311475,8.252459016,4.639344262,225.6262295,13.53770492,146,159,305,507.7672131,537.0098361,19190.16544,269.25,19.59344262,143,162,17213.32721,2189.356618,4.652272982,3.917314488,0.468852459
102823997,10.28947368,4.286184211,4.421052632,159.3092105,4.355263158,167,137,304,404.7236842,446.9967105,9213.525926,441.9407407,17.26315789,171,133,12778.25926,1079.088889,3.646658426,3.296875,0.5625
137273293,11.38943894,2.858085809,6.194719472,47.89108911,2.597359736,142,161,303,276.4818482,295.4554455,7123.613821,700.1382114,13.79537954,139,164,7849.593496,351.1260163,2.697336511,2.299946723,0.458745875
29337472,8.536423841,5.089403974,4.586092715,150.615894,10.63907285,142,160,302,401.4205298,446.8874172,7213.722222,396,16.63245033,144,158,9888.888889,320.7777778,3.432703187,2.971119134,0.476821192
110090274,9.466666667,6.513333333,4.193333333,199.9433333,8.513333333,154,146,300,477.1533333,481.6966667,18089.99313,179.8900344,18.3,123,177,15598.83162,1803.302405,4.018637612,3.810810811,0.41
100829013,8.154362416,6.416107383,4.785234899,213.2080537,14.83892617,115,183,298,481.9496644,501.2080537,14928.33065,680.3387097,18.47986577,144,154,14961.04839,2674.951613,3.710732398,3.044880785,0.483221477
45614257,9.996632997,2.962962963,4.811447811,75.28956229,5.96969697,143,154,297,301.956229,333.6094276,7877.058824,3918.941176,14.13468013,177,120,9809.558824,514.7647059,3.185352167,2.693491952,0.595959596
88153289,10.36824324,6.442567568,5.388513514,175.3716216,8.716216216,151,145,296,458.5945946,479.1756757,15218.00446,220.5758929,18.00675676,142,154,14952.09821,1576.125,3.447345794,3.119749216,0.47972973
130801103,11.80405405,5.756756757,5.817567568,157.4189189,8.567567568,148,148,296,420.3209459,460.527027,16140.74368,657.166065,18.69594595,149,147,13313.75451,1250.126354,3.736800352,3.018583043,0.503378378
120111123,9.027118644,6.169491525,5.2,153.5152542,8.759322034,159,136,295,434.4949153,452.8033898,10094.60417,242.2416667,16.37288136,134,161,12238.375,1480.095833,3.257909007,2.922425033,0.454237288
92704330,9.705084746,3.728813559,5.627118644,82.88135593,5.308474576,142,153,295,304.3627119,324.4305085,6691.94,827.4,14.30847458,144,151,10191.5,437.02,2.945713919,2.387349398,0.488135593
117587043,8.450847458,6.013559322,4.46440678,230.2338983,13.44745763,145,150,295,499.6067797,505.2,15400.16028,321.4076655,18.61694915,117,178,16388.88502,2155.801394,3.633664001,3.239939256,0.39661017
104888934,11.31864407,5.396610169,5.152542373,126.2508475,5.949152542,145,150,295,400.7661017,439.5355932,9810.625899,390.3381295,16.95932203,165,130,10819.35252,885.7697842,4.254819718,3.244078947,0.559322034
83625397,9.077966102,3.93559322,5.366101695,66.24745763,3.050847458,159,136,295,290.8711864,319.2067797,6349.666667,847.6666667,13.6779661,155,140,6803.333333,227.3333333,2.686637332,2.425142135,0.525423729
234699894,12.08503401,3.81292517,5.357142857,118.5952381,4.551020408,150,144,294,367.4489796,401.0408163,11043.94898,650.4863946,17.11564626,152,142,11700.66327,1166.57483,3.504175331,2.967619048,0.517006803
86750146,10.42517007,5.544217687,5.857142857,146.7789116,6.166666667,134,160,294,402.8401361,458.6938776,14521.78481,408.3037975,17.72108844,151,143,12768.29114,670.1518987,3.142608313,2.726480836,0.513605442
70673409,9.860068259,2.982935154,4.518771331,69.23208191,3.317406143,159,134,293,285.3105802,317.1774744,6200.152893,698.7190083,14.18771331,133,160,9117.5,441.2644628,3.32116685,2.842145015,0.453924915
74432222,8.927835052,4.711340206,4.384879725,122.5463918,5.549828179,173,118,291,371.8762887,401.6769759,8068,667.6,15.42955326,144,147,10008,250.4,3.654536748,3.110501567,0.494845361
80576254,8.586206897,6.562068966,3.534482759,204.8172414,14.64137931,137,153,290,470.3862069,474.0413793,11769.4,8.6,17.70689655,132,158,18976.66667,2267.8,5.278977833,4.285853659,0.455172414
88792641,9.065517241,3.810344828,5.793103448,83.07241379,6.289655172,158,132,290,292.2689655,328.0241379,NULL,NULL,14.35862069,123,167,NULL,NULL,2.643308115,2.222619048,0.424137931
194710965,9.210344828,7.386206897,5.072413793,231.8310345,13.86896552,150,140,290,518.8275862,518.7862069,16242.05185,280.762963,19.12758621,126,164,16624.03704,2080.366667,3.699853422,3.271923861,0.434482759
107336061,10.13194444,4.229166667,5.920138889,147.9479167,4.881944444,134,154,288,397.2673611,421.6319444,11038.92473,921.3817204,16.625,153,135,11907.7957,541.4032258,2.807105075,2.425806452,0.53125
95566398,8.975694444,7.045138889,6.28125,196.2395833,10.71875,172,116,288,474.34375,492.6423611,NULL,NULL,18.03125,138,150,NULL,NULL,3.097296597,2.550580431,0.479166667
128632932,9.363636364,6.059440559,6.685314685,118.2237762,5.027972028,156,130,286,423.8951049,477.3356643,NULL,NULL,16.31118881,165,121,NULL,NULL,2.503845093,2.307008368,0.576923077
89230834,8.757042254,2.718309859,4.26056338,113.5316901,6.330985915,144,140,284,322.6373239,329.7887324,7907.291667,769.75,14.3943662,136,148,9625.729167,740.8333333,2.996066594,2.69338843,0.478873239
54580962,14.14134276,2.996466431,5.946996466,68.32862191,2.282685512,123,160,283,290.2402827,353.4840989,10415.22615,1248.890459,16.72438163,128,155,10137.84452,274.1519435,3.368351955,2.881758764,0.45229682
136562659,10.05673759,6.322695035,3.372340426,205.4858156,12.16666667,129,153,282,497.429078,494.2907801,15867.0461,715.5248227,18.86524823,140,142,15372.69504,3641.187943,5.702186889,4.856992639,0.496453901
57835748,8.362989324,5.099644128,3.494661922,175.2206406,11.43060498,138,143,281,430.6298932,453.5871886,9941.647059,1.352941176,16.9252669,148,133,13171.47059,1625,4.989097123,3.852342159,0.526690392
181894940,11.85053381,3.185053381,6.056939502,45.0569395,1.138790036,122,159,281,277.8256228,287.5266904,6564.913223,491.3512397,13.33451957,144,137,7595.227273,322.6280992,2.948321939,2.482373678,0.512455516
86750050,8.503571429,6.807142857,5.025,169.775,9.946428571,132,148,280,451.4535714,479.3428571,11125.73585,221.9716981,17.23928571,118,162,13467.83019,1110.981132,3.289847068,3.046908316,0.421428571
91932652,11.08960573,4.465949821,4.29390681,147.8422939,6.551971326,138,141,279,405.0322581,449.7383513,11424.89535,635.8837209,17.78853047,132,147,12963.85659,1235.608527,4.388516661,3.622704508,0.47311828
137526096,13.49103943,2.677419355,6.207885305,47.6702509,2.577060932,134,145,279,278.1648746,314.8136201,8173.274074,1527.888889,15.13261649,128,151,8266.351852,345.1777778,2.905623192,2.604503464,0.458781362
90125566,13.96043165,3.014388489,6.298561151,40.5,1.683453237,133,145,278,262.6151079,306.1870504,9033.978339,1911.303249,15.30935252,134,144,8674.223827,357.2960289,3.14568873,2.695031411,0.482014389
86820376,10.5323741,3.845323741,5.377697842,46.35971223,1.830935252,126,152,278,266.1079137,309.7553957,7260.511628,893.6046512,14.07194245,136,142,8507.906977,315.9302326,2.935511421,2.673578595,0.489208633
99539136,11.41366906,5.643884892,5.705035971,111.4208633,6.071942446,135,143,278,386.4136691,413.8165468,12335.79783,507.8808664,15.99640288,146,132,11350.72202,668.0144404,3.555534617,2.989911728,0.525179856
141010367,11.3381295,3.165467626,4.960431655,39,3.097122302,164,114,278,264.0251799,302.3381295,8063.336996,985.1391941,14.18345324,118,160,8417.655678,197.1721612,3.435816292,2.923857868,0.424460432
104231808,13.06115108,3.420863309,7.068345324,76.4352518,1.622302158,149,129,278,324.9064748,352.557554,9215.142322,1026.516854,15.57194245,133,145,9315.037453,283.1123596,2.581068352,2.331806616,0.478417266
151625242,9.858695652,8.210144928,4.786231884,258.6521739,13.99275362,147,129,276,572.6557971,568.0181159,17345.36981,259.2226415,20.11956522,176,100,18318.07547,3991.860377,4.61709372,3.775170326,0.637681159
397462905,12.48550725,4.492753623,4.927536232,165.4384058,9.050724638,150,126,276,406.0181159,457.5289855,14630.57246,791.4601449,18.96376812,146,130,13290.97826,1174.543478,4.174874731,3.445588235,0.528985507
179773256,12.70545455,4.174545455,5.112727273,139.1090909,5.836363636,147,128,275,410.2290909,457.7272727,11682.19466,982.5877863,18.08727273,175,100,13021.88931,1049.064885,4.16582134,3.301564723,0.636363636
205239629,14.23722628,3.795620438,5.284671533,51.22992701,2.244525547,140,134,274,300.5510949,344.8321168,9474.488971,958.5404412,16.01824818,144,130,9447.205882,340.0220588,4.030439613,3.412292818,0.525547445
106443009,9.098540146,4.010948905,3.821167883,116.8065693,6.715328467,127,147,274,360.4708029,397.6313869,4751.5,175.5,15.70437956,144,130,7812.5,199.5,3.875933079,3.430754537,0.525547445
89251386,9.597069597,3.007326007,4.549450549,88.62637363,6.663003663,127,146,273,304.3369963,316.6630037,NULL,NULL,14.14285714,131,142,NULL,NULL,3.140514512,2.770531401,0.47985348
116525052,13.66176471,3.327205882,6.503676471,40.45588235,3.011029412,133,139,272,276.7573529,340.1213235,9036.529412,1364.882353,15.74264706,148,124,8487.886029,783.8125,3.170492756,2.612210288,0.544117647
222189151,10.54411765,2.841911765,6.275735294,45.16544118,2.702205882,135,137,272,274.1654412,281.7757353,7538.959559,1202.647059,13.27941176,106,166,8465.404412,272.3639706,2.484341812,2.132981839,0.389705882
